review_id,order_id,enreview,delivery,product,service,delivery_sent,product_sent,service_sent
c52c51ebdcc6d4e1213cecf8c43978ee,9b881df263e0c26b3fb8584bc0da7317,i loved the purchase it was delivered on time and well packaged,delivered on time,i loved the purchase,i loved the purchase it was delivered on time and well packaged,1,1,1
e8d6f69b240b9c7310274696fd31972f,5c533da06d7dfe10d9d44dbcc8bdbc6b,my wife loved the product i highly recommend it it was delivered before the deadline translated from portuguese,none,my wife loved the product i highly recommend it,none,0,1,0
f8629b549f7dbe5911ac684cd67b75ad,6e8c8d566d0f92d9ac1a6e72bba1a34d,the post office did not deliver,did not deliver,none,none,1,0,0
c5b12472234af44d20c81e9625448bb2,addc0cc4cec3eb1c8a99e7dcaf7b7528,pendente i bought pendants and had to go pick them up at the post office when i looked at home there was only one and the other one was missing besides paying for the shipping i had to go far to pick it up at the post office i 'm waiting for an answer about the other pendant,i had to go far to pick it up at the post office,i bought pendants and had to go pick them up at the post office when i looked at home there was only one and the other one was missing,i 'm waiting for an answer about the other pendant,1,-1,1
597ad1534f8c29e408f86e7caf395740,8db6d994614bcc929d44d89152cee0a2,goodbye the pillow has excellent quality,none,excellent quality,none,0,1,0
89e5c830c290136c076426fa2435c6e6,92de9d50e681619c103a7634c2f8bdaf,did not deliver the product without concern for the customer there is no transparency as there is no direct communication channel maintained i want cancellation and a refund of the money,did not deliver the product,none,there is no transparency as there is no direct communication channel maintained i want cancellation and a refund of the money,1,0,-1
c0c3c4d7405c5273a6a3bac144cba74c,62c8cabbf08ca09f4141500d262a269f,the delivery was made before the stipulated deadline,the delivery,none,none,1,0,0
8d38a7cedc3a57bd9bb9a7f3371059ed,1175cf55b833823e2478956d6bb6e43c,very satisfied with the products and delivery,delivery,very satisfied with the products,none,1,1,0
592a13edcbe5e867234c2157153c08d3,efb4d60fb4f120700df27e9032a18b54,i have n't used the product yet but i received it within the deadline,received it within the deadline,none,none,1,0,0
7e2ce418ba594fb48c104192f7af33ef,41db55b77650928f1720b63029141585,i always like to shop at lannister,none,none,none,0,0,0
a2922de074508a27c05c35b30a0da0e0,f025be07a93a64e2f8fa6c84849f4d48,very good it arrived days before expected and the product is very good,arrived days before expected,the product is very good,none,1,1,0
b21d2923047ed85c4ce32008ac4fa0c8,843b7dada8b84daa895c7978c62f9e43,the price of the product is days the product was delivered before the promised deadline that 's great,the product was delivered before the promised deadline,none,none,1,0,0
26099ad859c9a69ee8ce1fd95f0b0ea9,13753a4e6ae3b0201fb95003db4af823,i highly recommend it very good,none,none,none,0,0,0
290bb8230d375b058b86204431e79b15,83ce097e3397deaca1b9af25b0e0b469,terrible supplier with the terrible delivery service on online purchases i will cancel all orders i am not satisfied with the delivery service of the products purchased i ask for measures to be taken,terrible delivery service,none,i ask for measures to be taken to address my dissatisfaction with the customer service on online purchases,-1,0,1
a398587c7f4146f3f6ebb8a1ed0b1162,451f91bceb227dfaad37f67168fbfd59,only little books came and not as stated in the ad when i called the store they informed me that each little book has editions meaning each little book costs reais i felt deceived,none,none,when i called the store they informed me that each little book has editions meaning each little book costs reais,0,0,1
33652aa3c6747f3876f8e1bcf6aaacce,ff0ce73492169dc291eea70f4ce38382,i did receive some of the products but one oil was missing from the kit i bought,none,one oil was missing from the kit,none,0,-1,0
e209791624da0e88e91ad1707ead0f2c,a47d9d942ab28a004f583312932bca8e,the product was delivered defective with the strap cut but i ca n't get proper contact i have no feedback,the product was delivered defective with the strap cut,defective with the strap cut,none,-1,-1,0
882b626f3a9b240272b8efa5802c609f,0c4d9abe48221137e67e9d01a442df13,the product came with the bracelet peeled off i paid for the shipping and they sent it via post office so i had more trouble to pick it up at the post office and when i saw the defective product,they sent it via post office so i had more trouble to pick it up at the post office,the product came with the bracelet peeled off,none,-1,1,0
f2a530d02136d2d9bc8cce42be047699,f15eda4eee582fbfebc330748f24e208,the product was missing only the cell phone cover was delivered missing the film that was purchased along with the cover,none,the product was missing only the cell phone cover was delivered missing the film that was purchased along with the cover,none,0,-1,0
182cc8f551603ff9cdaa58f7bc47e277,248526cd316de31c949ea70859c1a229,satisfied with the quality of the product delivery despite the critical christmas period arrived quickly,the quality of the product delivery,quality of the product,none,1,1,0
6d4c4c030c4ec5d99cf38f0378479253,5461b16bc5220279efdefe1dba3db81e,since it was an online order we are already afraid that the product wo n't arrive until now the product has not been delivered and the deadline was april rd,the product has not been delivered and the deadline was april rd,none,none,1,0,0
f6cb845333e7ee556a011e36d43e6d93,8eabb0219281482f84013cbc8a4e5364,backpack emojis cute reinforced backpack delivery was fast,delivery was fast,none,none,1,0,0
cb5f3c38c1fd79594601cfe760a75b72,1dbf0806fc07152b9dc46b352e62c8b8,the product is ok but the delivery was not the product arrived in perfect condition and lannister com proved once again to be reliable however there was a day delay in the delivery considering the deadline provided by the website itself,the delivery was not the product arrived in perfect condition and lannister com proved once again to be reliable however there was a day delay in the delivery,the product arrived in perfect condition and lannister com proved once again to be reliable,none,1,1,0
8ded555533426026c1d699dfbf46c7c7,a90e65884b5ddd672fa889ed85cdf79f,okay here 's the translation hi the product was delivered on time but i will return it because it is not what i expected,the product was delivered on time,i will return it because it is not what i expected,i will return it because it is not what i expected,1,1,1
de9626746584efbec36f1588b5d48eff,6221a926b908c6aeac5d4e8d3629a539,the products have a good finish and they are beautiful i recommend,none,the products have a good finish and they are beautiful,none,0,1,0
244635eb26a07088f6df3f091912a33f,72d78d466fc73ada5f9cc332c9beeedc,i bought dolls and only received,none,none,none,0,0,0
96f4cb506db3bed4d721f3ff66f7abdf,6c6c1cd344b7aa200899204dec8c4a19,i loved it i loved it and it 's so beautiful very well finished and resistant it exceeded my expectations,none,it 's so beautiful very well finished and resistant,none,0,1,0
227264472df0425a420391686b7ca8ee,6abaa1126b7b6ae01eb168ec3da96dac,material of excellent quality,none,excellent quality,none,0,1,0
4400d2b9704cad702ae0f2df4034eaf9,6fd8bc9e42591f17f566b1fba8bb912a,super fast delivery i only gave stars because the memories were sent separately despite being purchased at once resulting in double shipping costs there could have been a discount on shipping when purchasing multiple units,super fast delivery,none,none,1,0,0
95fa4c67912e2e46bf4ecd606e3623ee,ebc1b6869013db46733e56deb933dd5a,so far my orders have not been delivered what is happening,my orders have not been delivered,none,none,1,0,0
8dbe0ac01a47609850b0e9be1829925d,5124343628b2cd43d0980ccc67353226,very good i received it earlier than expected,none,none,none,0,0,0
7f9b33e42a34740a1682ab9973c865b2,af348cfa2c8539e4fc38335249aab3e8,within expectations,delivery,product,within expectations,1,1,1
ba1aa38dede6cd1521aad0aeebe317ab,ff85477840bd0948f7a91e3af61963ec,good product and delivery before the expected deadline,delivery before the expected deadline,good product,good product and delivery before the expected deadline,1,1,1
3f6b94e58d8dbcde1f807e337f37cce2,4ab2c1c6f21974d6332c0531a74eef20,i bought the product and requested an exchange from targaryen and so far i have not received a response the product came packaged but with signs of use i have already requested an exchange and refund of the money and they have not returned,none,i bought the product and requested an exchange,i have already requested an exchange and refund of the money and they have not returned,0,1,1
f50690accd694abff405939a082f6468,4801b9cf238c2c9098bd66a5f092c2da,i have been waiting for the product to be sent for over a month no response from the store,i have been waiting for the product to be sent for over a month,product,none,1,1,0
24f29af7e0160915b63db804ec27d87b,d82cef48824870df9946d57e827ed727,the seller was very good arrived well before the deadline the product was of good quality and very well packed i loved it,arrived well before the deadline,the product was of good quality and very well packed i loved it,none,1,1,0
f420bd71290eff8056d6677f93322e4e,beeec4fe9275a411277354695e721252,great product of great quality still missing installation but it is very beautiful,none,great product of great quality,none,0,1,0
470332d7b45797dedf9a62569a30d9b4,66ed65fb801b44984e7a79b2d0496772,i received correctly and very quickly,none,none,customer service,0,0,1
cc93f513b768b0abc7af5ff3948ae7c9,1a2582ca80feaaf937cc94d437ba1635,the order arrived before the expected date very satisfied,the order arrived before the expected date,none,none,1,0,0
105facb42b5b9147996f0b1b6fbf7b80,04c3bddd55df58e83123e3b174855489,hello i have n't received the product or any phone call regarding what i purchased,none,what i purchased,any phone call regarding what i purchased,0,1,1
2461a38e639fc91af62ec215890ee9ce,08ee999a47fad7aab826e8604eff09a1,stark is to be congratulated,none,none,none,0,0,0
cf8e025c20b8a989c50ef43597b0ab19,b7db45f8be850ed08d9790e874772966,i received everything correctly according to the announcement congratulations,none,none,none,0,0,0
6dc4267f3a7537c9513f5f6cbf07c70f,d9d3adfb459cf80f45139992eb4283e5,the red is lighter than it appears almost orange,none,none,none,0,0,0
d7c738da72bc4d2a189fd9f6ec039f19,88e825581ca2e13539ac075125443e30,this is a great product,none,this is a great product,none,0,1,0
af2acadf70aa0d9ce8ad892bb5a26413,9a9005e225c09281c29a530f65db93bc,product as described delivery well before the deadline,delivery well before the deadline,product as described,none,1,1,0
b89da8bf58ac57525ae180e9c6f05e6f,fefeb61b51f4a30efa5d44a833e3a797,this targaryen store does not meet the deadline i received this order but the one before it has not arrived yet,the one before it has not arrived yet,none,this order has not arrived yet,1,0,1
1cdf0a12a0f484359fdd74a23e6a5d71,4934371ce23a4e29360d9a4284078a47,very good the product is very good they delivered well before the deadline i liked it a lot,they delivered well before the deadline,the product is very good,none,1,1,0
3f7df077c073b82a48e4581445b7f16f,413a22d2dbe22795ff56d989a9ad09c8,i was scared to buy from the lannisters but i really wanted the product but it exceeded my expectations it was delivered before the deadline well packaged beautiful product store approved,it was delivered before the deadline,it was delivered before the deadline well packaged beautiful product,i was scared to buy from the lannisters but it exceeded my expectations and was delivered before the deadline well packaged,1,1,-1
67045997e1559826b43db59c47bd3ed4,8dedd7e73279ba745515b492ca31eb5a,the curtain is really great it totally blocks out the light it interrupts the ventilation a bit but nothing that having the fan on wo n't fix in any case it 's worth buying this product,none,it totally blocks out the light interrupts the ventilation a bit but nothing that having the fan on wo n't fix it 's worth buying this product,none,0,1,0
